perturbation,severity,time_s,value,window_start_s,window_stop_s
emg_noise_floor,0.8,2.528,-0.024632355198264122,1.0,1.944
emg_noise_floor,0.8,2.536,-0.036699078977108,1.0,1.944
emg_noise_floor,0.8,2.544,-0.025406815111637115,1.0,1.944
emg_noise_floor,0.8,2.552,-0.03493639826774597,1.0,1.944
emg_noise_floor,0.8,2.56,-0.0193412397056818,1.0,1.944
emg_noise_floor,0.8,2.568,-0.023416191339492798,1.0,1.944
emg_noise_floor,0.8,2.576,-0.02572103962302208,1.0,1.944
emg_noise_floor,0.8,2.584,-0.03161697834730148,1.0,1.944
emg_noise_floor,0.8,2.592,-0.02435753494501114,1.0,1.944
emg_noise_floor,0.8,2.6,-0.017463233321905136,1.0,1.944
emg_noise_floor,0.8,2.608,-0.01716524548828602,1.0,1.944
emg_noise_floor,0.8,2.616,-0.025804398581385612,1.0,1.944
emg_noise_floor,0.8,2.624,-0.010706126689910889,1.0,1.944
emg_noise_floor,0.8,2.632,-0.01680336520075798,1.0,1.944
emg_noise_floor,0.8,2.64,-0.015104186721146107,1.0,1.944
emg_noise_floor,0.8,2.648,-0.008384764194488525,1.0,1.944
emg_noise_floor,0.8,2.656,-0.00488272774964571,1.0,1.944
emg_noise_floor,0.8,2.664,-0.011384274810552597,1.0,1.944
emg_noise_floor,0.8,2.672,-0.01725451834499836,1.0,1.944
emg_noise_floor,0.8,2.68,-0.014854442328214645,1.0,1.944
emg_noise_floor,0.8,2.688,-0.03180530294775963,1.0,1.944
emg_noise_floor,0.8,2.696,-0.01810060627758503,1.0,1.944
emg_noise_floor,0.8,2.704,-0.040449611842632294,1.0,1.944
emg_noise_floor,0.8,2.712,-0.04364219680428505,1.0,1.944
emg_noise_floor,0.8,2.72,-0.03502814099192619,1.0,1.944
emg_noise_floor,0.8,2.728,-0.05448772385716438,1.0,1.944
emg_noise_floor,0.8,2.736,-0.05076759681105614,1.0,1.944
emg_noise_floor,0.8,2.744,-0.045328132808208466,1.0,1.944
emg_noise_floor,0.8,2.752,-0.05446115508675575,1.0,1.944
emg_noise_floor,0.8,2.76,-0.057679131627082825,1.0,1.944
emg_noise_floor,0.8,2.768,-0.06030106917023659,1.0,1.944
emg_noise_floor,0.8,2.776,-0.06465383619070053,1.0,1.944
emg_noise_floor,0.8,2.784,-0.06856810301542282,1.0,1.944
emg_noise_floor,0.8,2.792,-0.05522856116294861,1.0,1.944
emg_noise_floor,0.8,2.8,-0.07165344059467316,1.0,1.944
emg_noise_floor,0.8,2.808,-0.07090336084365845,1.0,1.944
emg_noise_floor,0.8,2.816,-0.0704120323061943,1.0,1.944
emg_noise_floor,0.8,2.824,-0.0007487814873456955,1.0,1.944
emg_noise_floor,0.8,2.832,0.025314314290881157,1.0,1.944
emg_noise_floor,0.8,2.84,0.012726584449410439,1.0,1.944
emg_noise_floor,0.8,2.848,0.03893008828163147,1.0,1.944
emg_noise_floor,0.8,2.856,0.09225776046514511,1.0,1.944
emg_noise_floor,0.8,2.864,0.10201693326234818,1.0,1.944
emg_noise_floor,0.8,2.872,0.09314008802175522,1.0,1.944
emg_noise_floor,0.8,2.88,0.09282808005809784,1.0,1.944
emg_noise_floor,0.8,2.888,0.0819554552435875,1.0,1.944
emg_noise_floor,0.8,2.896,-0.01219414733350277,1.0,1.944
emg_noise_floor,0.8,2.904,-0.05362488701939583,1.0,1.944
emg_noise_floor,0.8,2.912,-0.07783187925815582,1.0,1.944
emg_noise_floor,0.8,2.92,-0.08765126764774323,1.0,1.944
emg_noise_floor,0.8,2.928,-0.09694774448871613,1.0,1.944
emg_noise_floor,0.8,2.936,-0.094217948615551,1.0,1.944
emg_noise_floor,0.8,2.944,-0.08785059303045273,1.0,1.944
emg_noise_floor,0.8,2.952,-0.10288713127374649,1.0,1.944
emg_noise_floor,0.8,2.96,-0.08343233913183212,1.0,1.944
emg_noise_floor,0.8,2.968,-0.08406466245651245,1.0,1.944
emg_noise_floor,0.8,2.976,-0.10614751279354095,1.0,1.944
emg_noise_floor,0.8,2.984,-0.1372712403535843,1.0,1.944
emg_noise_floor,0.8,2.992,0.05526448041200638,1.0,1.944
emg_noise_floor,0.8,3.0,0.8254756331443787,1.0,1.944
emg_noise_floor,0.8,3.008,1.5657377243041992,1.0,1.944
emg_noise_floor,0.8,3.016,1.7235745191574097,1.0,1.944
emg_noise_floor,0.8,3.024,0.9041173458099365,1.0,1.944
emg_noise_floor,0.8,3.032,-0.06551523506641388,1.0,1.944
emg_noise_floor,0.8,3.04,0.007070107851177454,1.0,1.944
emg_noise_floor,0.8,3.048,-0.02574794366955757,1.0,1.944
emg_noise_floor,0.8,3.056,-0.0654016062617302,1.0,1.944
emg_noise_floor,0.8,3.064,-0.09626410901546478,1.0,1.944
emg_noise_floor,0.8,3.072,-0.10855729877948761,1.0,1.944
emg_noise_floor,0.8,3.08,-0.10895541310310364,1.0,1.944
emg_noise_floor,0.8,3.088,-0.08365330845117569,1.0,1.944
emg_noise_floor,0.8,3.096,-0.10993406921625137,1.0,1.944
emg_noise_floor,0.8,3.104,-0.08209265023469925,1.0,1.944
emg_noise_floor,0.8,3.112,-0.08699233084917068,1.0,1.944
emg_noise_floor,0.8,3.12,-0.059097468852996826,1.0,1.944
emg_noise_floor,0.8,3.128,-0.05603539198637009,1.0,1.944
emg_noise_floor,0.8,3.136,-0.07260838896036148,1.0,1.944
emg_noise_floor,0.8,3.144,-0.040875352919101715,1.0,1.944
emg_noise_floor,0.8,3.152,-0.01682138442993164,1.0,1.944
emg_noise_floor,0.8,3.16,-0.002596647711470723,1.0,1.944
emg_noise_floor,0.8,3.168,0.01476018875837326,1.0,1.944
emg_noise_floor,0.8,3.176,0.04560675844550133,1.0,1.944
emg_noise_floor,0.8,3.184,0.08276087045669556,1.0,1.944
emg_noise_floor,0.8,3.192,0.11810445785522461,1.0,1.944
emg_noise_floor,0.8,3.2,0.1633102297782898,1.0,1.944
emg_noise_floor,0.8,3.208,0.20350868999958038,1.0,1.944
emg_noise_floor,0.8,3.216,0.24555929005146027,1.0,1.944
emg_noise_floor,0.8,3.224,0.27837827801704407,1.0,1.944
emg_noise_floor,0.8,3.232,0.3027336001396179,1.0,1.944
emg_noise_floor,0.8,3.24,0.32024112343788147,1.0,1.944
emg_noise_floor,0.8,3.248,0.3539624810218811,1.0,1.944
emg_noise_floor,0.8,3.256,0.3613963723182678,1.0,1.944
emg_noise_floor,0.8,3.264,0.37091994285583496,1.0,1.944
emg_noise_floor,0.8,3.272,0.31387853622436523,1.0,1.944
emg_noise_floor,0.8,3.28,0.23872099816799164,1.0,1.944
emg_noise_floor,0.8,3.288,0.17617422342300415,1.0,1.944
emg_noise_floor,0.8,3.296,0.1037009134888649,1.0,1.944
emg_noise_floor,0.8,3.304,0.03298026695847511,1.0,1.944
emg_noise_floor,0.8,3.312,-0.0166985671967268,1.0,1.944
emg_noise_floor,0.8,3.32,-0.03525484725832939,1.0,1.944
emg_noise_floor,0.8,3.328,-0.044727884232997894,1.0,1.944
emg_noise_floor,0.8,3.336,-0.09363002330064774,1.0,1.944
emg_noise_floor,0.8,3.344,-0.0861852616071701,1.0,1.944
emg_noise_floor,0.8,3.352,-0.08184757828712463,1.0,1.944
emg_noise_floor,0.8,3.36,-0.08606990426778793,1.0,1.944
emg_noise_floor,0.8,3.368,-0.08601406216621399,1.0,1.944
emg_noise_floor,0.8,3.376,-0.08951354026794434,1.0,1.944
emg_noise_floor,0.8,3.384,-0.08298489451408386,1.0,1.944
emg_noise_floor,0.8,3.392,-0.10235588997602463,1.0,1.944
emg_noise_floor,0.8,3.4,-0.07996277511119843,1.0,1.944
emg_noise_floor,0.8,3.408,-0.07775416970252991,1.0,1.944
emg_noise_floor,0.8,3.416,-0.08018770813941956,1.0,1.944
emg_noise_floor,0.8,3.424,-0.08135432004928589,1.0,1.944
emg_noise_floor,0.8,3.432,-0.0701325386762619,1.0,1.944
emg_noise_floor,0.8,3.44,-0.07924950122833252,1.0,1.944
emg_noise_floor,0.8,3.448,-0.07585455477237701,1.0,1.944
emg_noise_floor,0.8,3.456,-0.07396826893091202,1.0,1.944
emg_noise_floor,0.8,3.464,-0.06439865380525589,1.0,1.944
emg_noise_floor,0.8,3.472,-0.06254599243402481,1.0,1.944
emg_noise_floor,0.8,3.48,-0.06446531414985657,1.0,1.944
emg_noise_floor,0.8,3.488,-0.0712059885263443,1.0,1.944
emg_noise_floor,0.8,3.496,-0.07974329590797424,1.0,1.944
emg_noise_floor,0.8,3.504,-0.0746033787727356,1.0,1.944
emg_noise_floor,0.8,3.512,-0.07757094502449036,1.0,1.944
emg_noise_floor,0.8,3.52,-0.0822865292429924,1.0,1.944
emg_noise_floor,0.8,3.528,-0.08641323447227478,1.0,1.944
emg_noise_floor,0.8,3.536,-0.0956205278635025,1.0,1.944
emg_noise_floor,0.8,3.544,-0.08512213081121445,1.0,1.944
emg_noise_floor,0.8,3.552,-0.10485105216503143,1.0,1.944
emg_noise_floor,0.8,3.56,-0.10377386957406998,1.0,1.944
emg_noise_floor,0.8,3.568,-0.10050616413354874,1.0,1.944
emg_noise_floor,0.8,3.576,-0.11008042842149734,1.0,1.944
emg_noise_floor,0.8,3.584,-0.1116219162940979,1.0,1.944
emg_noise_floor,0.8,3.592,-0.09608226269483566,1.0,1.944
emg_noise_floor,0.8,3.6,-0.11792830377817154,1.0,1.944
emg_noise_floor,0.8,3.608,-0.10425019264221191,1.0,1.944
emg_noise_floor,0.8,3.616,-0.09225369244813919,1.0,1.944
emg_noise_floor,0.8,3.624,-0.11908132582902908,1.0,1.944
emg_noise_floor,0.8,3.632,-0.09994353353977203,1.0,1.944
emg_noise_floor,0.8,3.64,-0.027161475270986557,1.0,1.944
emg_noise_floor,0.8,3.648,-0.03943903371691704,1.0,1.944
emg_noise_floor,0.8,3.656,-0.023163501173257828,1.0,1.944
emg_noise_floor,0.8,3.664,0.027620799839496613,1.0,1.944
emg_noise_floor,0.8,3.672,0.043084826320409775,1.0,1.944
emg_noise_floor,0.8,3.68,0.024703407660126686,1.0,1.944
emg_noise_floor,0.8,3.688,0.052707020193338394,1.0,1.944
emg_noise_floor,0.8,3.696,0.033326730132102966,1.0,1.944
emg_noise_floor,0.8,3.704,-0.02835514396429062,1.0,1.944
emg_noise_floor,0.8,3.712,-0.07423952221870422,1.0,1.944
emg_noise_floor,0.8,3.72,-0.12042941898107529,1.0,1.944
emg_noise_floor,0.8,3.728,-0.1348441243171692,1.0,1.944
emg_noise_floor,0.8,3.736,-0.14823167026042938,1.0,1.944
emg_noise_floor,0.8,3.744,-0.14081808924674988,1.0,1.944
emg_noise_floor,0.8,3.752,-0.12570281326770782,1.0,1.944
emg_noise_floor,0.8,3.76,-0.1321067363023758,1.0,1.944
emg_noise_floor,0.8,3.768,-0.13640053570270538,1.0,1.944
emg_noise_floor,0.8,3.776,-0.13133540749549866,1.0,1.944
emg_noise_floor,0.8,3.784,-0.13446354866027832,1.0,1.944
emg_noise_floor,0.8,3.792,-0.14846281707286835,1.0,1.944
emg_noise_floor,0.8,3.8,-0.1543775200843811,1.0,1.944
emg_noise_floor,0.8,3.808,0.29001089930534363,1.0,1.944
emg_noise_floor,0.8,3.816,1.1916106939315796,1.0,1.944
emg_noise_floor,0.8,3.824,1.592353105545044,1.0,1.944
emg_noise_floor,0.8,3.832,1.486352801322937,1.0,1.944
emg_noise_floor,0.8,3.84,0.2977783977985382,1.0,1.944
emg_noise_floor,0.8,3.848,-0.13918249309062958,1.0,1.944
emg_noise_floor,0.8,3.856,-0.004173023160547018,1.0,1.944
emg_noise_floor,0.8,3.864,-0.0759192556142807,1.0,1.944
emg_noise_floor,0.8,3.872,-0.05173899978399277,1.0,1.944
emg_noise_floor,0.8,3.88,-0.11963630467653275,1.0,1.944
emg_noise_floor,0.8,3.888,-0.08621764183044434,1.0,1.944
emg_noise_floor,0.8,3.896,-0.10345009714365005,1.0,1.944
emg_noise_floor,0.8,3.904,-0.10910947620868683,1.0,1.944
emg_noise_floor,0.8,3.912,-0.0863330140709877,1.0,1.944
emg_noise_floor,0.8,3.92,-0.06919337064027786,1.0,1.944
emg_noise_floor,0.8,3.928,-0.0707741528749466,1.0,1.944
emg_noise_floor,0.8,3.936,-0.04501471668481827,1.0,1.944
emg_noise_floor,0.8,3.944,-0.051023393869400024,1.0,1.944
emg_noise_floor,0.8,3.952,-0.03681530803442001,1.0,1.944
emg_noise_floor,0.8,3.96,-0.004241238348186016,1.0,1.944
emg_noise_floor,0.8,3.968,0.0005569147760979831,1.0,1.944
emg_noise_floor,0.8,3.976,0.039493292570114136,1.0,1.944
emg_noise_floor,0.8,3.984,0.038419075310230255,1.0,1.944
emg_noise_floor,0.8,3.992,0.0772639736533165,1.0,1.944
emg_noise_floor,0.8,4.0,0.12053728103637695,1.0,1.944
emg_noise_floor,0.8,4.008,0.14307807385921478,1.0,1.944
emg_noise_floor,0.8,4.016,0.18045975267887115,1.0,1.944
emg_noise_floor,0.8,4.024,0.2150675356388092,1.0,1.944
emg_noise_floor,0.8,4.032,0.2646573483943939,1.0,1.944
emg_noise_floor,0.8,4.04,0.29851460456848145,1.0,1.944
emg_noise_floor,0.8,4.048,0.3242614269256592,1.0,1.944
emg_noise_floor,0.8,4.056,0.34378781914711,1.0,1.944
emg_noise_floor,0.8,4.064,0.36965441703796387,1.0,1.944
emg_noise_floor,0.8,4.072,0.3689909279346466,1.0,1.944
emg_noise_floor,0.8,4.08,0.35095468163490295,1.0,1.944
emg_noise_floor,0.8,4.088,0.3094167113304138,1.0,1.944
emg_noise_floor,0.8,4.096,0.22409333288669586,1.0,1.944
emg_noise_floor,0.8,4.104,0.1481962949037552,1.0,1.944
emg_noise_floor,0.8,4.112,0.07715652137994766,1.0,1.944
emg_noise_floor,0.8,4.12,0.0147738391533494,1.0,1.944
emg_noise_floor,0.8,4.128,-0.01872837543487549,1.0,1.944
emg_noise_floor,0.8,4.136,-0.04283300042152405,1.0,1.944
emg_noise_floor,0.8,4.144,-0.055460210889577866,1.0,1.944
emg_noise_floor,0.8,4.152,-0.08214917778968811,1.0,1.944
emg_noise_floor,0.8,4.16,-0.07765131443738937,1.0,1.944
emg_noise_floor,0.8,4.168,-0.07155647873878479,1.0,1.944
emg_noise_floor,0.8,4.176,-0.07776094973087311,1.0,1.944
emg_noise_floor,0.8,4.184,-0.07751249521970749,1.0,1.944
emg_noise_floor,1.6,0.0,-0.04934303089976311,1.0,1.944
emg_noise_floor,1.6,0.008,-0.050165653228759766,1.0,1.944
emg_noise_floor,1.6,0.016,-0.06434118747711182,1.0,1.944
emg_noise_floor,1.6,0.024,-0.05033858120441437,1.0,1.944
emg_noise_floor,1.6,0.032,-0.06420852243900299,1.0,1.944
emg_noise_floor,1.6,0.04,-0.048364561051130295,1.0,1.944
emg_noise_floor,1.6,0.048,-0.042772091925144196,1.0,1.944
emg_noise_floor,1.6,0.056,-0.038076434284448624,1.0,1.944
emg_noise_floor,1.6,0.064,-0.009009488858282566,1.0,1.944
emg_noise_floor,1.6,0.072,-0.008452053181827068,1.0,1.944
emg_noise_floor,1.6,0.08,0.013492177240550518,1.0,1.944
emg_noise_floor,1.6,0.088,0.029733439907431602,1.0,1.944
emg_noise_floor,1.6,0.096,0.03738788515329361,1.0,1.944
emg_noise_floor,1.6,0.104,0.07334121316671371,1.0,1.944
emg_noise_floor,1.6,0.112,0.09463784843683243,1.0,1.944
emg_noise_floor,1.6,0.12,0.12890052795410156,1.0,1.944
emg_noise_floor,1.6,0.128,0.152004212141037,1.0,1.944
emg_noise_floor,1.6,0.136,0.20549067854881287,1.0,1.944
emg_noise_floor,1.6,0.144,0.25161266326904297,1.0,1.944
emg_noise_floor,1.6,0.152,0.2678438127040863,1.0,1.944
emg_noise_floor,1.6,0.16,0.32541677355766296,1.0,1.944
emg_noise_floor,1.6,0.168,0.3600480854511261,1.0,1.944
emg_noise_floor,1.6,0.176,0.38528427481651306,1.0,1.944
emg_noise_floor,1.6,0.184,0.3936871886253357,1.0,1.944
emg_noise_floor,1.6,0.192,0.4183368384838104,1.0,1.944
emg_noise_floor,1.6,0.2,0.4072588384151459,1.0,1.944
emg_noise_floor,1.6,0.208,0.34368762373924255,1.0,1.944
emg_noise_floor,1.6,0.216,0.28976601362228394,1.0,1.944
emg_noise_floor,1.6,0.224,0.20699214935302734,1.0,1.944
emg_noise_floor,1.6,0.232,0.13843603432178497,1.0,1.944
emg_noise_floor,1.6,0.24,0.08310885727405548,1.0,1.944
emg_noise_floor,1.6,0.248,0.03372436761856079,1.0,1.944
emg_noise_floor,1.6,0.256,-0.00561410142108798,1.0,1.944
emg_noise_floor,1.6,0.264,-0.01603543944656849,1.0,1.944
emg_noise_floor,1.6,0.272,-0.017631495371460915,1.0,1.944
emg_noise_floor,1.6,0.28,-0.0314662829041481,1.0,1.944
emg_noise_floor,1.6,0.288,-0.04202745854854584,1.0,1.944
emg_noise_floor,1.6,0.296,-0.048681218177080154,1.0,1.944
emg_noise_floor,1.6,0.304,-0.05194411054253578,1.0,1.944
emg_noise_floor,1.6,0.312,-0.03770768269896507,1.0,1.944
emg_noise_floor,1.6,0.32,-0.039939578622579575,1.0,1.944
emg_noise_floor,1.6,0.328,-0.033499911427497864,1.0,1.944
emg_noise_floor,1.6,0.336,-0.039727166295051575,1.0,1.944
emg_noise_floor,1.6,0.344,-0.03593512997031212,1.0,1.944
emg_noise_floor,1.6,0.352,-0.03477104380726814,1.0,1.944
emg_noise_floor,1.6,0.36,-0.03445787727832794,1.0,1.944
emg_noise_floor,1.6,0.368,-0.024548782035708427,1.0,1.944
emg_noise_floor,1.6,0.376,-0.027827098965644836,1.0,1.944
emg_noise_floor,1.6,0.384,-0.014706917107105255,1.0,1.944
emg_noise_floor,1.6,0.392,-0.031349290162324905,1.0,1.944
emg_noise_floor,1.6,0.4,-0.025625133886933327,1.0,1.944
emg_noise_floor,1.6,0.408,-0.03143324330449104,1.0,1.944
emg_noise_floor,1.6,0.416,-0.050789739936590195,1.0,1.944
emg_noise_floor,1.6,0.424,-0.024146318435668945,1.0,1.944
emg_noise_floor,1.6,0.432,-0.039468128234148026,1.0,1.944
emg_noise_floor,1.6,0.44,-0.04041880741715431,1.0,1.944
emg_noise_floor,1.6,0.448,-0.03817347064614296,1.0,1.944
emg_noise_floor,1.6,0.456,-0.05260378122329712,1.0,1.944
emg_noise_floor,1.6,0.464,-0.055761151015758514,1.0,1.944
emg_noise_floor,1.6,0.472,-0.05889887735247612,1.0,1.944
emg_noise_floor,1.6,0.48,-0.04195834696292877,1.0,1.944
emg_noise_floor,1.6,0.488,-0.01737070083618164,1.0,1.944
emg_noise_floor,1.6,0.496,-0.000141824537422508,1.0,1.944
emg_noise_floor,1.6,0.504,0.019817642867565155,1.0,1.944
emg_noise_floor,1.6,0.512,0.02291555516421795,1.0,1.944
emg_noise_floor,1.6,0.52,0.10255810618400574,1.0,1.944
emg_noise_floor,1.6,0.528,0.08520139008760452,1.0,1.944
emg_noise_floor,1.6,0.536,0.06959190219640732,1.0,1.944
emg_noise_floor,1.6,0.544,0.0915057361125946,1.0,1.944
emg_noise_floor,1.6,0.552,0.06285887956619263,1.0,1.944
emg_noise_floor,1.6,0.56,-0.01655619964003563,1.0,1.944
emg_noise_floor,1.6,0.568,-0.05733941122889519,1.0,1.944
emg_noise_floor,1.6,0.576,-0.07902362197637558,1.0,1.944
emg_noise_floor,1.6,0.584,-0.11547166109085083,1.0,1.944
emg_noise_floor,1.6,0.592,-0.10577376931905746,1.0,1.944
emg_noise_floor,1.6,0.6,-0.10494630038738251,1.0,1.944
emg_noise_floor,1.6,0.608,-0.10090833902359009,1.0,1.944
emg_noise_floor,1.6,0.616,-0.10749372094869614,1.0,1.944
emg_noise_floor,1.6,0.624,-0.09899479895830154,1.0,1.944
emg_noise_floor,1.6,0.632,-0.1090659350156784,1.0,1.944
emg_noise_floor,1.6,0.64,-0.1102476492524147,1.0,1.944
emg_noise_floor,1.6,0.648,-0.11503300070762634,1.0,1.944
emg_noise_floor,1.6,0.656,-0.14565509557724,1.0,1.944
emg_noise_floor,1.6,0.664,0.2812839448451996,1.0,1.944
emg_noise_floor,1.6,0.672,1.1913820505142212,1.0,1.944
emg_noise_floor,1.6,0.68,1.5967727899551392,1.0,1.944
emg_noise_floor,1.6,0.688,1.4673004150390625,1.0,1.944
emg_noise_floor,1.6,0.696,0.26144295930862427,1.0,1.944
emg_noise_floor,1.6,0.704,-0.11725262552499771,1.0,1.944
emg_noise_floor,1.6,0.712,0.024627404287457466,1.0,1.944
emg_noise_floor,1.6,0.72,-0.045421451330184937,1.0,1.944
emg_noise_floor,1.6,0.728,-0.041213974356651306,1.0,1.944
emg_noise_floor,1.6,0.736,-0.07540847361087799,1.0,1.944
emg_noise_floor,1.6,0.744,-0.07935497164726257,1.0,1.944
emg_noise_floor,1.6,0.752,-0.0833667665719986,1.0,1.944
emg_noise_floor,1.6,0.76,-0.0691358745098114,1.0,1.944
emg_noise_floor,1.6,0.768,-0.05030975118279457,1.0,1.944
emg_noise_floor,1.6,0.776,-0.06007872521877289,1.0,1.944
emg_noise_floor,1.6,0.784,-0.03363799303770065,1.0,1.944
emg_noise_floor,1.6,0.792,-0.03595638647675514,1.0,1.944
emg_noise_floor,1.6,0.8,-0.012586803175508976,1.0,1.944
emg_noise_floor,1.6,0.808,-0.01235242374241352,1.0,1.944
emg_noise_floor,1.6,0.816,0.011901943944394588,1.0,1.944
emg_noise_floor,1.6,0.824,0.03578699380159378,1.0,1.944
emg_noise_floor,1.6,0.832,0.061642248183488846,1.0,1.944
emg_noise_floor,1.6,0.84,0.0725194588303566,1.0,1.944
emg_noise_floor,1.6,0.848,0.10201287269592285,1.0,1.944
emg_noise_floor,1.6,0.856,0.13930587470531464,1.0,1.944
emg_noise_floor,1.6,0.864,0.16212071478366852,1.0,1.944
emg_noise_floor,1.6,0.872,0.1998860388994217,1.0,1.944
emg_noise_floor,1.6,0.88,0.2731761932373047,1.0,1.944
emg_noise_floor,1.6,0.888,0.30306923389434814,1.0,1.944
emg_noise_floor,1.6,0.896,0.31422048807144165,1.0,1.944
emg_noise_floor,1.6,0.904,0.35526517033576965,1.0,1.944
emg_noise_floor,1.6,0.912,0.3916124403476715,1.0,1.944
emg_noise_floor,1.6,0.92,0.3913579285144806,1.0,1.944
emg_noise_floor,1.6,0.928,0.3937390148639679,1.0,1.944
emg_noise_floor,1.6,0.936,0.3758554756641388,1.0,1.944
emg_noise_floor,1.6,0.944,0.3163527250289917,1.0,1.944
emg_noise_floor,1.6,0.952,0.2504439949989319,1.0,1.944
emg_noise_floor,1.6,0.96,0.17489750683307648,1.0,1.944
emg_noise_floor,1.6,0.968,0.08701931685209274,1.0,1.944
emg_noise_floor,1.6,0.976,0.046554386615753174,1.0,1.944
emg_noise_floor,1.6,0.984,0.038531847298145294,1.0,1.944
emg_noise_floor,1.6,0.992,-0.012486159801483154,1.0,1.944
emg_noise_floor,1.6,1.0,-0.0216659065335989,1.0,1.944
emg_noise_floor,1.6,1.008,-0.010011205449700356,1.0,1.944
emg_noise_floor,1.6,1.016,-0.0299364160746336,1.0,1.944
emg_noise_floor,1.6,1.024,-0.03122588060796261,1.0,1.944
emg_noise_floor,1.6,1.032,-0.03435955196619034,1.0,1.944
emg_noise_floor,1.6,1.04,-0.025348246097564697,1.0,1.944
emg_noise_floor,1.6,1.048,-0.019397933036088943,1.0,1.944
emg_noise_floor,1.6,1.056,-0.019821906462311745,1.0,1.944
emg_noise_floor,1.6,1.064,-0.01634916104376316,1.0,1.944
emg_noise_floor,1.6,1.072,-0.022826924920082092,1.0,1.944
emg_noise_floor,1.6,1.08,-0.011754197999835014,1.0,1.944
emg_noise_floor,1.6,1.088,-0.006040590349584818,1.0,1.944
emg_noise_floor,1.6,1.096,-0.017188219353556633,1.0,1.944
emg_noise_floor,1.6,1.104,-0.014851712621748447,1.0,1.944
emg_noise_floor,1.6,1.112,-0.005473489873111248,1.0,1.944
emg_noise_floor,1.6,1.12,-0.010583698749542236,1.0,1.944
emg_noise_floor,1.6,1.128,-0.017181476578116417,1.0,1.944
emg_noise_floor,1.6,1.136,-0.00919334776699543,1.0,1.944
emg_noise_floor,1.6,1.144,-0.004194519482553005,1.0,1.944
emg_noise_floor,1.6,1.152,-0.004228280857205391,1.0,1.944
emg_noise_floor,1.6,1.16,0.00013134181790519506,1.0,1.944
emg_noise_floor,1.6,1.168,-0.011834618635475636,1.0,1.944
emg_noise_floor,1.6,1.176,0.005891978275030851,1.0,1.944
emg_noise_floor,1.6,1.184,-0.02114318683743477,1.0,1.944
emg_noise_floor,1.6,1.192,-0.014123469591140747,1.0,1.944
emg_noise_floor,1.6,1.2,-0.0626029372215271,1.0,1.944
emg_noise_floor,1.6,1.208,-0.03415503725409508,1.0,1.944
emg_noise_floor,1.6,1.216,0.03067622520029545,1.0,1.944
emg_noise_floor,1.6,1.224,0.021999187767505646,1.0,1.944
emg_noise_floor,1.6,1.232,0.047742608934640884,1.0,1.944
emg_noise_floor,1.6,1.24,0.05232077091932297,1.0,1.944
emg_noise_floor,1.6,1.248,0.1133532002568245,1.0,1.944
emg_noise_floor,1.6,1.256,0.13014695048332214,1.0,1.944
emg_noise_floor,1.6,1.264,0.06405561417341232,1.0,1.944
emg_noise_floor,1.6,1.272,0.11631055176258087,1.0,1.944
emg_noise_floor,1.6,1.28,0.11370202153921127,1.0,1.944
emg_noise_floor,1.6,1.288,0.038123298436403275,1.0,1.944
emg_noise_floor,1.6,1.296,0.008772809989750385,1.0,1.944
emg_noise_floor,1.6,1.304,-0.08452769368886948,1.0,1.944
emg_noise_floor,1.6,1.312,-0.017485518008470535,1.0,1.944
emg_noise_floor,1.6,1.32,-0.10424196720123291,1.0,1.944
emg_noise_floor,1.6,1.328,-0.11105310171842575,1.0,1.944
emg_noise_floor,1.6,1.336,-0.06330103427171707,1.0,1.944
emg_noise_floor,1.6,1.344,-0.06540490686893463,1.0,1.944
emg_noise_floor,1.6,1.352,-0.04075556620955467,1.0,1.944
emg_noise_floor,1.6,1.36,-0.04864004626870155,1.0,1.944
emg_noise_floor,1.6,1.368,-0.06783776730298996,1.0,1.944
emg_noise_floor,1.6,1.376,-0.12841974198818207,1.0,1.944
emg_noise_floor,1.6,1.384,-0.10684838891029358,1.0,1.944
emg_noise_floor,1.6,1.392,0.17901264131069183,1.0,1.944
emg_noise_floor,1.6,1.4,1.0517781972885132,1.0,1.944
emg_noise_floor,1.6,1.408,1.597261905670166,1.0,1.944
emg_noise_floor,1.6,1.416,1.63692307472229,1.0,1.944
emg_noise_floor,1.6,1.424,0.6855003833770752,1.0,1.944
emg_noise_floor,1.6,1.432,-0.08072056621313095,1.0,1.944
emg_noise_floor,1.6,1.44,0.12964868545532227,1.0,1.944
emg_noise_floor,1.6,1.448,0.05684017762541771,1.0,1.944
emg_noise_floor,1.6,1.456,0.031159212812781334,1.0,1.944
emg_noise_floor,1.6,1.464,-0.021465113386511803,1.0,1.944
emg_noise_floor,1.6,1.472,-0.024064738303422928,1.0,1.944
emg_noise_floor,1.6,1.48,-0.021636467427015305,1.0,1.944
emg_noise_floor,1.6,1.488,0.0011796335456892848,1.0,1.944
emg_noise_floor,1.6,1.496,-0.11578060686588287,1.0,1.944
emg_noise_floor,1.6,1.504,-0.054395563900470734,1.0,1.944
emg_noise_floor,1.6,1.512,-0.06270474940538406,1.0,1.944
emg_noise_floor,1.6,1.52,0.037176962941884995,1.0,1.944
emg_noise_floor,1.6,1.528,0.016479764133691788,1.0,1.944
emg_noise_floor,1.6,1.536,0.014347575604915619,1.0,1.944
emg_noise_floor,1.6,1.544,-0.004865118768066168,1.0,1.944
emg_noise_floor,1.6,1.552,0.06786130368709564,1.0,1.944
