pair_id,trace,time_s,value
17,transplanted,0.616,-0.09399990457891068
17,transplanted,0.624,-0.1274455101740887
17,transplanted,0.632,-0.1380013786418097
17,transplanted,0.64,-0.1390739807562882
17,transplanted,0.648,-0.13863063233384834
17,transplanted,0.656,-0.12984216636098903
17,transplanted,0.664,-0.13374856253265963
17,transplanted,0.672,-0.13501758535492142
17,transplanted,0.68,-0.1394625995447872
17,transplanted,0.688,-0.2105023910209335
17,transplanted,0.696,-0.08966346537301152
17,transplanted,0.704,0.5514446009410284
17,transplanted,0.712,1.35
17,transplanted,0.72,1.35
17,transplanted,0.728,1.1416435442674724
17,transplanted,0.736,0.06317619736462673
17,transplanted,0.744,-0.0028586431206985624
17,transplanted,0.752,-0.016218918628990334
17,transplanted,0.76,-0.07811098151328628
17,transplanted,0.768,-0.10838403690772386
17,transplanted,0.776,-0.12764689383965921
17,transplanted,0.784,-0.12180927643666413
17,transplanted,0.792,-0.1329215034401954
17,transplanted,0.8,-0.12605477149758665
17,transplanted,0.808,-0.12060097444324104
17,transplanted,0.816,-0.10695210019765658
17,transplanted,0.824,-0.10815590536744928
17,transplanted,0.832,-0.09759264044744594
17,transplanted,0.84,-0.08696847647083807
17,transplanted,0.848,-0.08506398940438951
17,transplanted,0.856,-0.07124386569548957
17,transplanted,0.864,-0.05106181277106502
17,transplanted,0.872,-0.04281259546849539
17,transplanted,0.88,-0.01574724912906715
17,transplanted,0.888,-0.0029637546593309374
17,transplanted,0.896,0.025046667543796346
17,transplanted,0.904,0.0578115450403142
17,transplanted,0.912,0.0753841720999964
17,transplanted,0.92,0.10802851364435843
17,transplanted,0.928,0.1450418072520572
17,transplanted,0.936,0.17096182769363033
17,transplanted,0.944,0.17617803342628371
17,transplanted,0.952,0.19488263986612528
17,transplanted,0.96,0.19736245987053194
17,transplanted,0.968,0.19528888949361425
17,transplanted,0.976,0.18583895173258377
17,transplanted,0.984,0.16909720880741727
17,transplanted,0.992,0.1355952009792651
17,transplanted,1.0,0.0860254390872108
17,transplanted,1.008,0.03646644969261869
17,transplanted,1.016,-0.007381234373103028
17,transplanted,1.024,-0.02701305019998248
17,transplanted,1.032,-0.05408347260328011
17,transplanted,1.04,-0.07312127585135865
17,transplanted,1.048,-0.06349670915437579
17,transplanted,1.056,-0.06708259696375438
17,transplanted,1.064,-0.07469567824055834
17,transplanted,1.072,-0.0734930795356421
17,transplanted,1.08,-0.08928235271541998
17,transplanted,1.088,-0.08109266348664075
17,transplanted,1.096,-0.060376708724901716
17,transplanted,1.104,-0.05826618350622861
17,transplanted,1.112,-0.06159368218462431
17,transplanted,1.12,-0.046564680669519326
17,transplanted,1.128,-0.04526069093058262
17,transplanted,1.136,-0.02578394354235465
17,transplanted,1.144,-0.04562356266183188
17,transplanted,1.152,-0.03552779602653968
17,transplanted,1.16,-0.06441333455408844
17,transplanted,1.168,-0.039447843759582185
17,transplanted,1.176,-0.0443916797640054
17,transplanted,1.184,-0.06806936869915302
17,transplanted,1.192,-0.096961419395069
17,transplanted,1.2,-0.09090685081664872
17,transplanted,1.208,-0.03962233216979611
17,transplanted,1.216,-0.06721198346683979
17,transplanted,1.224,-0.07545719749959211
17,transplanted,1.232,-0.05771277943838283
17,transplanted,1.24,-0.0663440211021154
17,transplanted,1.248,-0.07856209655336832
17,transplanted,1.256,-0.0712999388925883
17,transplanted,1.264,-0.006419575615402578
17,transplanted,1.272,0.03942690885201012
17,transplanted,1.28,0.050114398524803594
17,transplanted,1.288,0.06643425919094277
17,transplanted,1.296,0.12240857415421359
17,transplanted,1.304,0.15273908058347813
17,transplanted,1.312,0.17994069575971883
17,transplanted,1.32,0.1439393451318865
17,transplanted,1.328,-0.0036448417841155583
17,transplanted,1.336,-0.10848949290578828
17,transplanted,1.344,-0.13912533777250627
17,transplanted,1.352,-0.14230716952689854
17,transplanted,1.36,-0.15719469932541136
17,transplanted,1.368,-0.14647850812740365
17,transplanted,1.376,-0.1503384142718464
17,transplanted,1.384,-0.15406582863712973
17,transplanted,1.392,-0.13748717782753453
17,transplanted,1.4,-0.11639983067635629
17,transplanted,1.408,-0.19075316422585023
17,transplanted,1.416,-0.17600408998173842
17,transplanted,1.424,0.33839107481715325
17,transplanted,1.432,1.2501910537384986
17,transplanted,1.44,1.35
17,transplanted,1.448,1.35
17,transplanted,1.456,0.2815813857506504
17,transplanted,1.464,-0.05720047743530527
17,transplanted,1.472,0.018324204229828642
