pair_id,direction,control,recipient_class,window_start_s,window_stop_s,accepted,sqi_distance,delta_iSQI,delta_bSQI,delta_pSQI,delta_basSQI,qrs_same,delta_conformer_medium_logit,delta_conformer_bad_logit,delta_mlp_gm_margin,clean_mlp_gm_margin,cand_mlp_gm_margin,cand_conformer_pred
8,good_into_medium_top,top-local,medium,0.744,1.744,0,0.2070341111395088,0.0,0.05833333333332569,0.0015847948250945487,0.005970964897286546,0,0.0008501186966896057,-0.11865806579589844,-0.3075918097110073,-1.3063297333837307,-1.613921543094738,medium
8,good_into_medium_random,random,medium,3.144,4.144,1,0.04926446627751154,0.0,0.0,0.0023879590141195894,0.004342029521417379,1,-0.00013460218906402588,-0.00014972686767578125,-0.04997020788686757,-1.3063297333837307,-1.3562999412705983,medium
8,medium_into_medium_same_class,same-class,medium,0.744,1.744,0,0.272466017423766,4.3298697960381105e-15,0.06666666666666654,0.004460787573996705,0.00047037192402654693,0,-0.0015357602387666702,-0.06264400482177734,0.48040350355758843,-1.3063297333837307,-0.8259262298261423,medium
9,medium_into_good_top,top-local,good,8.496,9.496,1,0.49348651945698985,0.0,0.0,0.001166936126846041,0.003699401844123429,1,0.9643187522888184,-0.040419578552246094,0.6337541807204725,-0.6945401127798733,-0.06078593205940075,good
9,medium_into_good_random,random,good,2.248,3.248,1,0.10737551905708416,0.0,0.0,0.0018692502828383528,0.006276358238245794,1,0.19905710220336914,-0.01990032196044922,-0.1516319117567645,-0.6945401127798733,-0.8461720245366378,good
9,good_into_good_same_class,same-class,good,8.496,9.496,0,0.46069653548945516,0.0,0.12857142857141557,0.0005621041048546882,0.0016403628989960506,1,0.4060492515563965,-0.02793407440185547,-0.4983761864235897,-0.6945401127798733,-1.192916299203463,good
9,good_into_medium_top,top-local,medium,8.496,9.496,1,0.5526509964408406,0.0,0.0,0.0002507713949365664,0.004162485229336155,1,-0.029534876346588135,0.06538057327270508,-0.6345593702445397,-0.23017984008749393,-0.8647392103320336,medium
9,good_into_medium_random,random,medium,2.248,3.248,0,0.24973187581182002,0.0,0.06666666666666221,0.005119503858119545,0.0037836707398378744,0,-0.006189711391925812,-0.07694768905639648,-0.1339009114195312,-0.23017984008749393,-0.3640807515070251,medium
9,medium_into_medium_same_class,same-class,medium,8.496,9.496,1,0.6023726830370701,0.0,0.0,0.00018408483898846306,0.0038640618585886743,1,-0.019968181848526,0.07042360305786133,-0.7925531217722201,-0.23017984008749393,-1.022732961859714,medium
10,medium_into_good_top,top-local,good,0.656,1.656,0,0.45569444873169773,5.551115123125783e-15,5.551115123125783e-15,0.00264619583209591,0.01135388617928934,0,1.446415662765503,0.4202709197998047,-0.3890052917827256,-0.46340260276810996,-0.8524078945508355,good
10,medium_into_good_random,random,good,1.536,2.536,0,0.3895104806982227,4.6629367034256575e-15,4.6629367034256575e-15,0.006694431712070736,0.0005642463729907954,0,1.1113581657409668,0.2973442077636719,0.1338834081124336,-0.46340260276810996,-0.32951919465567636,good
10,good_into_good_same_class,same-class,good,0.656,1.656,0,0.6255976470803757,5.551115123125783e-15,5.551115123125783e-15,0.00040049647698781055,0.005757472527112895,0,0.32936835289001465,0.1513519287109375,-0.460019777626288,-0.46340260276810996,-0.923422380394398,good
10,good_into_medium_top,top-local,medium,0.656,1.656,0,0.21695339606468172,4.3298697960381105e-15,4.3298697960381105e-15,7.944805388648835e-05,0.008684231825282218,0,0.02044760435819626,-0.20079326629638672,-0.0035294290169185505,-0.82315024487263,-0.8266796738895485,medium
10,good_into_medium_random,random,medium,1.536,2.536,0,0.550128679967894,4.6629367034256575e-15,0.07142857142857106,0.004990874844704396,0.0026616615645204122,0,-0.04646328091621399,-0.0681314468383789,-0.5102634162663815,-0.82315024487263,-1.3334136611390115,medium
10,medium_into_medium_same_class,same-class,medium,0.656,1.656,1,0.2444586861141116,0.0,0.0,0.0015559668270251903,0.00013781103164223207,1,-0.027845561504364014,-0.06087779998779297,-0.25844993196115085,-0.82315024487263,-1.0816001768337808,medium
11,medium_into_good_top,top-local,good,7.736,8.736,1,0.4839333019849614,0.0,0.0,0.00600841974918731,0.0009599104096909006,1,0.20716285705566406,0.032036781311035156,-0.07188465768804475,-2.2221703841944467,-2.2940550418824914,good
11,medium_into_good_random,random,good,6.32,7.32,1,0.030254013498962565,0.0,0.0,0.005476504107901348,1.198649889055936e-05,1,0.47870564460754395,-0.059929847717285156,-0.0786195863624517,-2.2221703841944467,-2.3007899705568984,good
11,good_into_good_same_class,same-class,good,7.736,8.736,0,0.3989553336783298,7.549516567451064e-15,0.08333333333332638,0.002502546937067196,0.0022836010215677716,0,0.2771885395050049,0.09366703033447266,-0.12457008317361895,-2.2221703841944467,-2.3467404673680656,good
11,good_into_medium_top,top-local,medium,7.736,8.736,0,0.45885874949842737,6.439293542825908e-15,0.006410256410261828,0.005281191973946164,0.0009118683528667182,0,0.0559287965297699,-0.0061187744140625,0.2349354318808805,-2.6680846309528214,-2.433149199071941,medium
11,good_into_medium_random,random,medium,6.32,7.32,1,0.018721173339382377,0.0,0.0,0.004166607678599887,0.0008314693143364194,1,-0.040093302726745605,0.12384223937988281,0.005958263790078799,-2.6680846309528214,-2.6621263671627426,medium
11,medium_into_medium_same_class,same-class,medium,7.736,8.736,1,0.05461926600360757,0.0,0.0,0.002981346225340409,0.001481657721395746,1,0.017866969108581543,-0.09368276596069336,0.006749304360801123,-2.6680846309528214,-2.6613353265920203,medium
12,medium_into_good_top,top-local,good,2.864,3.864,1,0.42426190346209935,0.0,0.0,0.02615476379487447,0.0013419781814297815,1,0.5228846073150635,0.11326885223388672,0.6140330793317106,-1.5338494085871586,-0.919816329255448,good
12,medium_into_good_random,random,good,4.888,5.888,1,0.15257075181127724,0.0,0.0,0.0006263993531661072,0.009685930254396569,1,1.5486890077590942,0.2661600112915039,0.07308289438345739,-1.5338494085871586,-1.4607665142037012,good
12,good_into_good_same_class,same-class,good,2.864,3.864,1,0.15002018071366047,0.0,0.0,0.004994237185291128,0.00470758844017094,1,0.38728785514831543,0.01567840576171875,-0.03203342674740228,-1.5338494085871586,-1.5658828353345609,good
12,good_into_medium_top,top-local,medium,2.864,3.864,0,0.35126446282908924,0.0,0.07142857142856629,0.0008326204572283169,0.0005257530131170807,0,-0.006396949291229248,-0.12868213653564453,-0.19855438171187934,-1.9468548572303284,-2.1454092389422077,medium
12,good_into_medium_random,random,medium,4.888,5.888,0,0.25401797514844054,0.0,0.07142857142856629,0.0020739489413652556,0.0021360002076715734,0,-0.0186392143368721,0.04828691482543945,-0.2435482055796474,-1.9468548572303284,-2.1904030628099758,medium
12,medium_into_medium_same_class,same-class,medium,2.864,3.864,0,0.6731535352246234,5.551115123125783e-15,0.08241758241758113,0.0017421788096820823,0.0018023544881663467,0,-0.006146430969238281,-0.20534944534301758,-0.47529742566929944,-1.9468548572303284,-2.422152282899628,medium
13,medium_into_good_top,top-local,good,3.872,4.872,1,0.02188060948605108,0.0,0.0,0.00428094122199596,0.0011903545015846673,1,0.6145796775817871,0.1554851531982422,-0.02294605928007476,-2.0250528647387873,-2.047998924018862,good
13,medium_into_good_random,random,good,1.24,2.24,1,0.03261150599955881,0.0,0.0,0.002294196392839898,0.000353406354945518,1,0.271648645401001,0.11512279510498047,0.037296219901260974,-2.0250528647387873,-1.9877566448375263,good
13,good_into_good_same_class,same-class,good,3.872,4.872,1,0.19826552090262609,0.0,0.0,0.005600797076879993,0.005520784216384134,1,-0.020873546600341797,-0.04318714141845703,-0.011313014330937676,-2.0250528647387873,-2.036365879069725,good
13,good_into_medium_top,top-local,medium,3.872,4.872,1,0.04070438682812471,0.0,0.0,0.003573744437918358,0.0011939519130040877,1,-0.07704494893550873,0.06234169006347656,-0.020143942837337114,-2.669425724086958,-2.689569666924295,medium
13,good_into_medium_random,random,medium,1.24,2.24,1,0.028806180964551016,0.0,0.0,0.0015486481952281528,9.668187678346651e-05,1,-0.015018463134765625,-0.02514505386352539,0.000840203885920765,-2.669425724086958,-2.668585520201037,medium
13,medium_into_medium_same_class,same-class,medium,3.872,4.872,1,0.1348153388935397,0.0,0.0,0.00512021234019211,0.0019887411340394623,1,0.021264880895614624,0.04528093338012695,0.13500227163380307,-2.669425724086958,-2.534423452453155,medium
14,medium_into_good_top,top-local,good,8.496,9.496,0,0.2344235216799115,0.0,0.06593406593405615,0.00025989374740575943,0.0005771751534714431,0,1.3328943252563477,0.2809019088745117,-0.08264434570672985,-1.1067194654586747,-1.1893638111654046,good
14,medium_into_good_random,random,good,7.024,8.024,1,0.20805185699453468,0.0,0.0,0.0019499593864469311,0.0011088102898237917,1,-0.4089350700378418,-0.2259359359741211,0.19603881036453963,-1.1067194654586747,-0.9106806550941351,good
14,good_into_good_same_class,same-class,good,8.496,9.496,0,0.23265274524193122,0.0,0.06593406593405615,0.0008456732046203674,0.0012124895102429978,0,0.45409440994262695,-0.02289295196533203,-0.18425130631451792,-1.1067194654586747,-1.2909707717731926,good
14,good_into_medium_top,top-local,medium,8.496,9.496,1,0.40960618924103254,0.0,0.0,0.0013555610620019642,0.0032265104739487294,1,-0.032319486141204834,-0.040701866149902344,-0.39229153790065774,-0.6644622107814706,-1.0567537486821283,medium
14,good_into_medium_random,random,medium,7.024,8.024,0,0.5681265621970364,4.3298697960381105e-15,0.062499999999996114,0.0015068652555075834,0.004313740123586207,0,0.006994713097810745,0.0143280029296875,-0.5751501109529256,-0.6644622107814706,-1.2396123217343962,medium
14,medium_into_medium_same_class,same-class,medium,8.496,9.496,1,0.39190915192100834,0.0,0.0,0.0002636617659498297,0.0004192995509024744,1,0.003324270248413086,0.007637977600097656,-0.31580373525815897,-0.6644622107814706,-0.9802659460396296,medium
15,medium_into_good_top,top-local,good,4.192,5.192,0,0.31035732054335297,4.6629367034256575e-15,0.06666666666665755,0.003992247387068937,0.00302554105208086,0,0.8913524150848389,0.19139862060546875,-0.3555107415918728,-0.46340260276810996,-0.8189133443599828,good
15,medium_into_good_random,random,good,8.328,9.328,0,0.2899003794694077,0.0,0.06666666666665755,0.0003743451604096837,0.003997589729548445,0,1.65706205368042,0.5809273719787598,-0.30597332799941146,-0.46340260276810996,-0.7693759307675214,good
15,good_into_good_same_class,same-class,good,4.192,5.192,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.46340260276810996,-0.46340260276810996,good
15,good_into_medium_top,top-local,medium,4.192,5.192,0,0.31132218599097045,4.6629367034256575e-15,4.6629367034256575e-15,0.005632075458068875,0.006322116005606171,0,0.0008732657879590988,-0.0521702766418457,-0.016463202797705412,-0.29233818593006056,-0.30880138872776597,medium
15,good_into_medium_random,random,medium,8.328,9.328,0,0.22380208928210057,0.0,0.062499999999991784,0.0022113681930101547,0.0017659570495416332,0,-0.003030894324183464,-0.023781776428222656,-0.13347968158782741,-0.29233818593006056,-0.42581786751788797,medium
15,medium_into_medium_same_class,same-class,medium,4.192,5.192,1,0.13590300935450833,0.0,0.0,0.005484540639584701,0.003216630070257298,1,0.001733667217195034,-0.024310588836669922,0.213220438218519,-0.29233818593006056,-0.07911774771154156,medium
16,medium_into_good_top,top-local,good,4.136,5.136,1,0.259286246582402,0.0,0.0,0.0047412244989686325,0.008383311337048838,1,1.076988935470581,0.29759693145751953,0.08783002515998539,-0.46340260276810996,-0.37557257760812457,good
16,medium_into_good_random,random,good,6.224,7.224,0,0.3598773986849497,5.551115123125783e-15,0.0714285714285664,0.002027485122161221,0.0019117962982145853,0,1.8808127641677856,0.6317672729492188,-0.4120397885510342,-0.46340260276810996,-0.8754423913191441,good
16,good_into_good_same_class,same-class,good,4.136,5.136,1,0.19569209163891194,0.0,0.0,0.02653915581167987,0.0002658695287192092,1,0.2108006477355957,0.05115318298339844,0.5293748621873283,-0.46340260276810996,0.06597225941921836,good
16,good_into_medium_top,top-local,medium,4.136,5.136,1,0.40892986710030316,0.0,0.0,0.0027712653759004446,0.01413951828238702,1,0.003432542085647583,-0.07825374603271484,-0.2677959607123924,-0.5951650192669794,-0.8629609799793718,medium
16,good_into_medium_random,random,medium,6.224,7.224,1,0.3218728767308244,0.0,0.0,0.00277269794491275,0.0008211889106704007,1,-0.00637105293571949,-0.4338674545288086,0.19182426529011054,-0.5951650192669794,-0.40334075397686886,medium
16,medium_into_medium_same_class,same-class,medium,4.136,5.136,1,0.2443186499773311,0.0,0.0,0.004315398954188865,0.003143425199168659,1,0.001948801800608635,0.016206741333007812,-0.10983001051411989,-0.5951650192669794,-0.7049950297810993,medium
17,medium_into_good_top,top-local,good,2.12,3.12,1,0.07417290537514108,0.0,0.0,0.0015721338975392962,0.007323640802008424,1,1.8445488214492798,0.5898604393005371,-0.02608733057884638,-0.7546803484443267,-0.7807676790231731,good
17,medium_into_good_random,random,good,1.84,2.84,1,0.0205072372067309,0.0,0.0,0.0006491276038492755,0.005576843898468686,1,1.5871810913085938,0.5562005043029785,-0.09818149886345395,-0.7546803484443267,-0.8528618473077807,good
17,good_into_good_same_class,same-class,good,2.12,3.12,1,0.17187643373686573,0.0,0.0,0.0024529030180873157,0.015573587299512082,1,1.5216459035873413,0.5513010025024414,0.03294245514139671,-0.7546803484443267,-0.72173789330293,good
17,good_into_medium_top,top-local,medium,2.12,3.12,0,0.030113156146770497,4.3298697960381105e-15,4.3298697960381105e-15,0.004436845234017217,0.00019481772287777144,0,-0.0031768865883350372,-0.030989646911621094,-0.1187765653823053,-0.8562839119758581,-0.9750604773581634,medium
17,good_into_medium_random,random,medium,1.84,2.84,1,0.03981758922703371,0.0,0.0,0.0012113036446386172,0.00015733075511514816,1,-0.0023712553083896637,-0.10703849792480469,-0.015670025360202344,-0.8562839119758581,-0.8719539373360604,medium
17,medium_into_medium_same_class,same-class,medium,2.12,3.12,1,0.17354810054482153,0.0,0.0,0.004855328363545519,0.0017525615034900133,1,0.001260044053196907,-0.13783931732177734,-0.24740983935265515,-0.8562839119758581,-1.1036937513285132,medium
18,medium_into_good_top,top-local,good,5.24,6.24,0,0.3115319698771489,4.6629367034256575e-15,0.06190476190475336,0.004398881883154626,0.0010632166629757078,0,0.5944415330886841,0.09812259674072266,-0.30877632016670675,0.08792082712619631,-0.22085549304051044,good
18,medium_into_good_random,random,good,1.92,2.92,0,0.34736816800796766,4.6629367034256575e-15,0.004761904761908853,0.006996862093534673,0.007501887094506832,0,0.3479660749435425,0.021587371826171875,-0.5434161413532537,0.08792082712619631,-0.45549531422705736,good
18,good_into_good_same_class,same-class,good,5.24,6.24,1,0.1349974670764871,0.0,0.0,0.0007110890139183645,0.0008114140041539653,1,0.22009313106536865,-0.0382080078125,-0.07918589444930324,0.08792082712619631,0.00873493267689307,good
18,good_into_medium_top,top-local,medium,5.24,6.24,0,0.5117274514662314,4.3298697960381105e-15,0.11397058823528394,0.00342004154967257,0.006046793946502316,0,0.0023198360577225685,-0.46837759017944336,-0.5790742066837451,-0.8431724756181849,-1.42224668230193,medium
18,good_into_medium_random,random,medium,1.92,2.92,0,0.4915580348442345,4.3298697960381105e-15,0.07083333333333264,0.00088717186578402,0.017672347554888113,0,0.002261381596326828,0.17328882217407227,0.022800230995147164,-0.8431724756181849,-0.8203722446230377,medium
18,medium_into_medium_same_class,same-class,medium,5.24,6.24,0,0.25722099722512126,4.3298697960381105e-15,0.004166666666670427,0.0022616522786000903,0.004328430849102616,0,0.0016892729327082634,-0.04620790481567383,-0.01942257635924738,-0.8431724756181849,-0.8625950519774322,medium
19,medium_into_good_top,top-local,good,1.648,2.648,0,0.24291183609906838,4.6629367034256575e-15,0.004761904761908853,0.00535480576124181,0.038323841222825394,0,1.5158589482307434,0.4325742721557617,-0.6291419151491263,0.2426631297517995,-0.38647878539732683,good
19,medium_into_good_random,random,good,0.864,1.864,1,0.9527373599633815,0.0,0.0,0.00036325898826861103,0.017039968313495968,1,1.3499701023101807,0.4346780776977539,-0.95206633279396,0.2426631297517995,-0.7094032030421605,good
19,good_into_good_same_class,same-class,good,1.648,2.648,1,0.5095575214235252,0.0,0.0,0.0015319848982069395,0.014996577049965598,1,0.9318362474441528,0.11914348602294922,-0.5638974450439864,0.2426631297517995,-0.32123431529218693,good
19,good_into_medium_top,top-local,medium,1.648,2.648,0,0.3257476091487621,4.3298697960381105e-15,0.004166666666670427,0.0036363875888786312,0.04364936411368525,0,0.0035073570907115936,-0.6572761535644531,-0.19230218189924253,-0.21620875747652202,-0.40851093937576455,medium
19,good_into_medium_random,random,medium,0.864,1.864,1,0.5895486485471946,0.0,0.0,0.0013190673755282267,0.064956528302625,1,0.002598976716399193,-0.49448490142822266,0.23955581409940518,-0.21620875747652202,0.023347056622883167,medium
19,medium_into_medium_same_class,same-class,medium,1.648,2.648,1,0.3757056131253871,0.0,0.0,0.001557822214336424,0.016839502165708176,1,0.001510431058704853,-0.117431640625,-0.24908794860284378,-0.21620875747652202,-0.4652967060793658,medium
20,medium_into_good_top,top-local,good,1.392,2.392,0,0.6609463678347351,4.6629367034256575e-15,0.18749999999997935,0.0006518166475010245,0.005020694072639276,0,2.190028190612793,0.8172492980957031,-0.6355667348663021,-0.7546803484443267,-1.3902470833106289,good
20,medium_into_good_random,random,good,2.496,3.496,0,0.24880834333996604,0.0,0.0714285714285664,0.0037840225498627644,0.002613303232669173,0,0.6751430034637451,0.21367263793945312,-0.21583945324980736,-0.7546803484443267,-0.9705198016941341,good
20,good_into_good_same_class,same-class,good,1.392,2.392,0,0.25601845446135674,0.0,0.0714285714285664,0.0011636024520121913,0.00498092495350777,0,0.963770866394043,0.3575773239135742,-0.24774839299767915,-0.7546803484443267,-1.0024287414420059,good
20,good_into_medium_top,top-local,medium,1.392,2.392,0,0.22232213629943454,3.6637359812630166e-15,0.058823529411757614,0.005310814394858476,0.008172988368927214,0,-0.002127373591065407,-0.12961864471435547,-0.46571447370911956,-0.27276116526655025,-0.7384756389756698,medium
20,good_into_medium_random,random,medium,2.496,3.496,1,0.11501060447254839,0.0,0.0,6.866918022474522e-05,0.000621132522213852,1,-0.0018782056868076324,-0.0364222526550293,-0.1979213105790305,-0.27276116526655025,-0.47068247584558076,medium
20,medium_into_medium_same_class,same-class,medium,1.392,2.392,1,0.11392360928492178,0.0,0.0,0.007428185419927846,0.000916522567681266,1,0.002421395853161812,-0.09909343719482422,-0.0971844482737616,-0.27276116526655025,-0.36994561354031186,medium
21,medium_into_good_top,top-local,good,5.392,6.392,0,0.253402629642777,4.6629367034256575e-15,0.06190476190475336,0.0014759335580611932,0.0045295443427150195,0,1.5025947093963623,0.2438182830810547,-0.09750326586372571,-0.6945401127798733,-0.792043378643599,good
21,medium_into_good_random,random,good,3.304,4.304,1,0.18346413656469956,0.0,0.0,0.0046747284130352895,0.0017710629897195185,1,1.0997960567474365,0.0984039306640625,-0.20065993170335605,-0.6945401127798733,-0.8952000444832293,good
21,good_into_good_same_class,same-class,good,5.392,6.392,0,0.45739877553457076,0.0,0.12857142857141557,0.0032747889816884257,0.002724316390699255,1,0.6761627197265625,-0.010336875915527344,-0.45910609118634615,-0.6945401127798733,-1.1536462039662194,good
21,good_into_medium_top,top-local,medium,5.392,6.392,1,0.2271139264290822,0.0,0.0,0.0031625046422786296,0.0027990497906611456,1,-0.015355292707681656,-0.15779924392700195,-0.24173066410945543,-0.9816024509760126,-1.223333115085468,medium
21,good_into_medium_random,random,medium,3.304,4.304,1,0.066941882699504,0.0,0.0,0.0022719727544291413,0.0001790931814250607,1,-0.017269480973482132,-0.17235708236694336,0.16274836140260074,-0.9816024509760126,-0.8188540895734119,medium
21,medium_into_medium_same_class,same-class,medium,5.392,6.392,0,0.4647248459679589,3.6637359812630166e-15,0.0036764705882385007,0.00021078003377783538,0.0026367282648103174,0,0.00826309248805046,-0.0037546157836914062,-0.2774930902886581,-0.9816024509760126,-1.2590955412646707,medium
22,medium_into_good_top,top-local,good,0.784,1.784,1,0.16786009625405474,0.0,0.0,0.004296620301194931,0.005103516353648252,1,1.2839201986789703,0.37851524353027344,-0.1936960552640954,-1.2204533382337006,-1.414149393497796,medium
22,medium_into_good_random,random,good,2.032,3.032,1,0.16772860037470594,0.0,0.0,0.00970590709602781,0.0016752262210297797,1,1.0472593307495117,0.24273014068603516,0.30882797221573344,-1.2204533382337006,-0.9116253660179672,medium
22,good_into_good_same_class,same-class,good,0.784,1.784,1,0.6099929197086282,0.0,0.0,0.002780125567040881,0.011417390768617475,1,0.17061448097229004,0.09314250946044922,-0.4027716831678618,-1.2204533382337006,-1.6232250214015624,good
22,good_into_medium_top,top-local,medium,0.784,1.784,1,0.04955115086882742,0.0,0.0,0.0008995296622733573,0.003367380663397923,1,-0.0015922347083687782,-0.03647661209106445,0.12019631888240667,-1.1383630484209832,-1.0181667295385766,medium
22,good_into_medium_random,random,medium,2.032,3.032,1,0.2027443387746756,0.0,0.0,0.006389242341325874,0.002764580152483931,1,3.4265220165252686e-05,0.002601146697998047,-0.19481842142417327,-1.1383630484209832,-1.3331814698451565,medium
22,medium_into_medium_same_class,same-class,medium,0.784,1.784,0,0.21985107445388524,0.0,0.062499999999996114,0.007647873070715905,0.00027380929846532176,0,-0.0004700971767306328,-0.22000694274902344,-0.3064352668403536,-1.1383630484209832,-1.4447983152613368,medium
23,medium_into_good_top,top-local,good,5.08,6.08,1,0.02903918097034528,0.0,0.0,0.007910871036994949,0.0026549061368196236,1,0.39680278301239014,0.11742687225341797,-0.0805025202778904,-0.9615727734648096,-1.0420752937427,good
23,medium_into_good_random,random,good,8.128,9.128,0,0.21090308133672767,4.3298697960381105e-15,0.004166666666670427,0.0014000972550409774,0.0013193125107784365,0,0.5032808780670166,0.11844348907470703,0.024183680155451137,-0.9615727734648096,-0.9373890933093585,good
23,good_into_good_same_class,same-class,good,5.08,6.08,0,0.367570605174162,4.6629367034256575e-15,0.004761904761908853,0.0024901709320734877,0.009421527110583638,0,-0.017784476280212402,-0.14371204376220703,-0.27348967870523455,-0.9615727734648096,-1.2350624521700442,good
23,good_into_medium_top,top-local,medium,5.08,6.08,1,0.030228610944394482,0.0,0.0,0.005187148138783848,0.0015919226283214183,1,-0.0011599361896514893,-0.16154813766479492,0.021329952010891162,-1.714047935623345,-1.6927179836124537,medium
23,good_into_medium_random,random,medium,8.128,9.128,0,0.27098704772071347,4.3298697960381105e-15,0.004166666666670427,0.0015159873893463294,0.00019928175847916396,0,-0.009207416325807571,-0.09137296676635742,-0.07504930437188895,-1.714047935623345,-1.7890972399952338,medium
23,medium_into_medium_same_class,same-class,medium,5.08,6.08,0,0.5659565056496642,4.3298697960381105e-15,0.004166666666670427,0.0027760340898895786,0.003724348831353197,0,0.007050597108900547,-0.10870742797851562,-0.2632850660956556,-1.714047935623345,-1.9773330017190005,medium
24,medium_into_good_top,top-local,good,1.768,2.768,0,0.06274523409959615,4.6629367034256575e-15,0.004761904761908853,9.219424660167341e-05,0.004676094663049524,0,0.4023551940917969,0.04102611541748047,0.01626960723380877,-0.6945401127798733,-0.6782705055460645,good
24,medium_into_good_random,random,good,5.6,6.6,1,0.2872174876623012,0.0,0.0,0.0010245733368429155,0.002023659069070871,1,1.166745662689209,0.008144378662109375,-0.10978097576615342,-0.6945401127798733,-0.8043210885460267,good
24,good_into_good_same_class,same-class,good,1.768,2.768,1,0.10640966605200626,0.0,0.0,0.00026742847560667915,0.0001358219952760642,1,0.31621313095092773,0.019498825073242188,-0.07385061629314116,-0.6945401127798733,-0.7683907290730144,good
24,good_into_medium_top,top-local,medium,1.768,2.768,0,0.518678410162819,3.6637359812630166e-15,0.0036764705882385007,0.0006655185015501663,0.003433459017092799,0,0.0075654517859220505,-0.4051041603088379,-0.13493412659519555,-0.7190305876891356,-0.8539647142843312,medium
24,good_into_medium_random,random,medium,5.6,6.6,1,0.1028575415790856,0.0,0.0,0.0019267720662188292,0.006217786136039072,1,-0.01887587085366249,-0.13145112991333008,-0.05890404563770968,-0.7190305876891356,-0.7779346333268453,medium
24,medium_into_medium_same_class,same-class,medium,1.768,2.768,0,0.5913580713738936,3.6637359812630166e-15,0.0036764705882385007,0.0015229733819135394,0.005164547382181417,0,0.00883919931948185,-0.12296247482299805,-0.32643962756232825,-0.7190305876891356,-1.0454702152514639,medium
25,medium_into_good_top,top-local,good,6.936,7.936,0,0.10126265233158042,4.6629367034256575e-15,0.004761904761908853,0.0022563598807260332,0.010277289692271818,0,0.14748013019561768,-0.0650320053100586,0.1461110015837368,-1.2061542193304584,-1.0600432177467216,medium
25,medium_into_good_random,random,good,6.712,7.712,0,0.6005066362274861,4.3298697960381105e-15,0.05833333333332569,0.0022824732688370153,0.004932641753384259,0,-0.0687904953956604,0.13864898681640625,0.08730674506647129,-1.2061542193304584,-1.1188474742639871,medium
25,good_into_good_same_class,same-class,good,6.936,7.936,1,0.011861225225599552,0.0,0.0,0.0014570641851070487,0.0004622267072519337,1,0.0426403284072876,-0.030755996704101562,0.046669613443417024,-1.2061542193304584,-1.1594846058870414,medium
25,good_into_medium_top,top-local,medium,6.936,7.936,0,0.13892577720016125,4.6629367034256575e-15,0.004761904761908853,0.0022350354560086716,0.0032920071874723567,0,0.010956846177577972,0.13303041458129883,-0.2508200208936393,-1.0752648629626744,-1.3260848838563137,medium
25,good_into_medium_random,random,medium,6.712,7.712,0,0.6793168723658077,5.551115123125783e-15,0.005494505494510138,0.0005559246124804407,0.002147039952499985,0,0.03126988932490349,-0.19041061401367188,-0.34111083221581295,-1.0752648629626744,-1.4163756951784874,medium
25,medium_into_medium_same_class,same-class,medium,6.936,7.936,1,0.5574458720645838,0.0,0.0,0.005633826337337999,0.00047076100166920654,1,0.0059947669506073,0.15951108932495117,-0.5196798951673107,-1.0752648629626744,-1.5949447581299852,medium
26,medium_into_good_top,top-local,good,0.936,1.936,0,0.31253370842892286,4.6629367034256575e-15,4.6629367034256575e-15,0.004246196174372163,0.001762884198831638,0,1.3496803045272827,0.44351768493652344,0.16052753964243371,-0.7546803484443267,-0.594152808801893,good
26,medium_into_good_random,random,good,7.76,8.76,1,0.030421906148803742,0.0,0.0,0.00022471547243396728,0.003145842040179536,1,0.3941366672515869,0.2608671188354492,-0.06305348343461636,-0.7546803484443267,-0.8177338318789431,good
26,good_into_good_same_class,same-class,good,0.936,1.936,1,0.0888682748764525,0.0,0.0,0.001316812113740684,0.009205870531924454,1,0.9643127918243408,0.29207420349121094,-0.1693436553565445,-0.7546803484443267,-0.9240240038008712,good
26,good_into_medium_top,top-local,medium,0.936,1.936,0,0.4657905071280103,6.439293542825908e-15,0.07692307692307099,0.0035239902973395187,0.0013314467748329895,0,-0.12060752511024475,0.02501821517944336,-0.4173260091096238,-1.0034077638529053,-1.4207337729625291,medium
26,good_into_medium_random,random,medium,7.76,8.76,1,0.0077023340987512285,0.0,0.0,0.0010454907255992296,9.91246929994416e-05,1,0.008125662803649902,-0.09100818634033203,-0.0638089380966187,-1.0034077638529053,-1.067216701949524,medium
26,medium_into_medium_same_class,same-class,medium,0.936,1.936,0,0.4540960328008516,6.439293542825908e-15,6.439293542825908e-15,0.005772647807169018,0.0020194630873204833,0,0.12074834108352661,-0.04273033142089844,-0.23377912194768857,-1.0034077638529053,-1.2371868858005939,medium
27,medium_into_good_top,top-local,good,5.624,6.624,0,0.17110003574583618,6.439293542825908e-15,0.006410256410261828,0.000548413913901924,0.0005387875463027658,0,0.8399295806884766,0.04006004333496094,0.07194390293257458,-1.88564599196413,-1.8137020890315554,good
27,medium_into_good_random,random,good,0.712,1.712,0,0.24604986194514034,0.0,0.07051282051280916,0.0008102403977927608,0.0020503727144820516,0,1.0543196201324463,0.2754964828491211,-0.18556922783522256,-1.88564599196413,-2.0712152197993525,good
27,good_into_good_same_class,same-class,good,5.624,6.624,0,0.5483252152901378,6.439293542825908e-15,0.006410256410261828,0.002327197796815783,0.0032242268696078824,0,0.6137552261352539,0.08816242218017578,0.26655903024570726,-1.88564599196413,-1.6190869617184227,good
